Prediction Window (Months),Task,AUROC,AUPRC,Sensitivity,Specificity,F1-Score,Lesion Complexity Score,Stent Type Score,AI Risk Prediction Score,Calibration Score,p-value,AUPRC (Ischemia),AUPRC (Bleeding,AUROC (Ischemia),AUROC (Bleeding),Standard Care EFS (%),AI-Driven EFS (%),Absolute Risk Reduction (ARR %),Relative Risk Reduction (RRR %),p-value
16,Ischemic Event,0.87,0.68,91.7,74.6,82.3,0.97,0.65,0.92,0.876120709,0.001922561,0.729187003,0.685134634,0.825526635,0.770334818,68.99702323,72.19007727,-3.193054039,-4.627814201,0.00403573
3,Ischemic Event,0.87,0.82,89.8,76.9,82.9,0.45,0.55,0.78,0.923421238,0.004033582,0.739890803,0.696854481,0.809365589,0.743265725,74.84097063,82.50245522,-7.661484589,-10.23701928,0.004649549
12,Bleeding Risk,0.88,0.81,88.4,84.5,86.4,0.39,0.34,0.74,0.913056435,0.003430642,0.715898125,0.618661457,0.841766389,0.704882415,70.24888695,78.1312982,-7.88241125,-11.22069202,0.004777754
30,Ischemic Event,0.8,0.78,83.1,72.8,77.6,0.93,0.52,0.9,0.926112434,0.003186507,0.732351056,0.670896491,0.803546699,0.780522001,66.1450376,71.1481665,-5.003128901,-7.563876418,0.003867506
21,Bleeding Risk,0.84,0.78,83.3,85.9,84.6,0.1,0.41,0.79,0.872473227,0.00241531,0.714826713,0.608986007,0.834782973,0.783334434,71.66294521,74.75136577,-3.088420559,-4.309647825,0.004119838
15,Ischemic Event,0.81,0.81,87,79,82.8,0.1,0.63,0.84,0.850454755,0.003205031,0.733916198,0.628414432,0.840834575,0.788828415,65.34158399,71.80517271,-6.463588715,-9.891998816,0.003331898
6,Ischemic Event,0.87,0.69,82.5,83.6,83,0.43,0.7,0.88,0.900998163,0.001133031,0.720208233,0.679640017,0.776583564,0.758107003,70.18674717,75.4735684,-5.286821239,-7.532506424,0.003435028
19,Bleeding Risk,0.88,0.71,92.5,72.5,81.3,0.7,0.16,0.87,0.887489259,0.001706836,0.68594136,0.612303661,0.758700093,0.705794947,66.55761436,70.60388769,-4.046273329,-6.079354508,0.001465484
4,Ischemic Event,0.92,0.82,83.3,85.4,84.3,0.81,0.91,0.77,0.904696415,0.0039818,0.67180593,0.629197907,0.776381511,0.784959906,74.21347067,77.31358636,-3.100115692,-4.177295124,0.001018832
23,Bleeding Risk,0.89,0.77,84.3,71.8,77.5,0.62,0.12,0.8,0.943127727,0.004884173,0.682709657,0.647973169,0.841609854,0.797199863,72.02444723,78.19212657,-6.167679339,-8.563313675,0.003104863
6,Ischemic Event,0.84,0.68,87.6,82.7,85.1,0.89,0.36,0.95,0.942786606,0.003407436,0.718989478,0.697784336,0.80873018,0.77065634,67.14452555,73.3174477,-6.172922151,-9.193485397,0.004109875
8,Ischemic Event,0.79,0.78,89.7,85.3,87.4,0.03,0.75,0.65,0.91502942,0.004332681,0.66088548,0.641948454,0.78274201,0.747551047,69.74393287,72.80858982,-3.06465695,-4.394155626,0.002426985
20,Bleeding Risk,0.91,0.77,91.1,80.3,85.4,0.04,0.69,0.8,0.938223256,0.003354095,0.749554443,0.648930138,0.768170513,0.750087442,70.25025029,75.1276076,-4.877357309,-6.942832643,0.002039291
15,Bleeding Risk,0.88,0.72,90.5,72.1,80.3,0.4,0.81,0.72,0.879451611,0.001883082,0.718320627,0.658685757,0.770680154,0.704894827,67.09628996,70.47847634,-3.382186383,-5.040794932,0.002789859
8,Bleeding Risk,0.81,0.67,83.5,72.5,77.6,0.29,0.64,0.93,0.915212788,0.004015469,0.701711613,0.62966728,0.828504371,0.700325031,71.74291339,76.98322213,-5.240308735,-7.304287612,0.0019975
6,Bleeding Risk,0.81,0.72,84.3,74.4,79,0.86,0.22,0.76,0.893729751,0.003164562,0.736426229,0.654317816,0.832582472,0.731510368,69.67405138,75.18563889,-5.511587509,-7.910531108,0.001378088
34,Bleeding Risk,0.79,0.85,86.3,80.2,83.1,0.73,0.85,0.79,0.927874217,0.00178679,0.706462391,0.667049584,0.796447818,0.733511086,73.31993594,76.80708881,-3.487152865,-4.756077348,0.003436276
2,Bleeding Risk,0.9,0.67,92,74.9,82.6,0.66,0.74,0.68,0.880099582,0.004450816,0.695395194,0.682403607,0.771155931,0.718440826,73.93521125,76.95255439,-3.017343139,-4.081063797,0.004140804
30,Ischemic Event,0.9,0.65,81.9,73.7,77.6,0.38,0.22,0.88,0.881069406,0.003561751,0.724229662,0.615512587,0.822712087,0.762256204,72.38166799,78.72474902,-6.343081035,-8.763380579,0.002324518
30,Bleeding Risk,0.83,0.66,92.7,81.8,86.9,0.82,0.51,0.78,0.905846061,0.003787843,0.664599037,0.614249128,0.847253912,0.708640863,74.53975813,79.46162477,-4.921866641,-6.603008602,0.004840284
2,Ischemic Event,0.88,0.66,86.4,78.7,82.4,0.2,0.99,0.7,0.884888028,0.001729516,0.704039977,0.613553261,0.764642974,0.736984245,69.28992836,74.05457008,-4.764641715,-6.876384242,0.003883008
9,Bleeding Risk,0.85,0.74,80.9,83.7,82.3,0.94,0.65,0.79,0.90190153,0.003808004,0.69752103,0.695407616,0.781876917,0.728513161,70.37956733,77.29435187,-6.914784535,-9.824988697,0.004943762
37,Ischemic Event,0.78,0.84,80.1,77.3,78.7,0.1,0.16,0.84,0.871415109,0.001400941,0.697574141,0.619552245,0.821787433,0.733979431,69.44560817,73.64475818,-4.199150016,-6.046674696,0.004853924
30,Ischemic Event,0.9,0.77,91.7,73,81.3,0.87,0.42,0.93,0.925217692,0.00269122,0.666226426,0.624730316,0.760186277,0.769130607,67.90360594,73.24103609,-5.33743015,-7.860304437,0.004534185
6,Ischemic Event,0.9,0.69,83.6,82.4,83,0.78,0.98,0.69,0.939919925,0.004354424,0.689874335,0.603442525,0.835930546,0.782804713,66.37685323,74.05241427,-7.675561043,-11.56361091,0.003617377
1,Bleeding Risk,0.85,0.69,81.5,75.5,78.4,0.52,0.41,0.7,0.891070996,0.002655395,0.677922671,0.629900389,0.797273519,0.721170749,66.97299141,72.00787088,-5.034879473,-7.517775998,0.004065457
8,Ischemic Event,0.83,0.81,79.3,78.1,78.7,0.88,0.26,0.75,0.877529693,0.002200016,0.708358983,0.638609481,0.823492517,0.760249189,65.2993578,71.44344279,-6.144084993,-9.409104776,0.00314593
30,Ischemic Event,0.86,0.81,80.3,77.5,78.9,0.15,0.42,0.94,0.850958294,0.00186893,0.694534987,0.69760651,0.831192162,0.721658709,71.53357235,75.69393363,-4.160361282,-5.815956264,0.001534328
1,Bleeding Risk,0.79,0.8,92.7,80.8,86.3,0.21,0.29,0.93,0.901702296,0.004446207,0.728160633,0.643838116,0.822334633,0.789760578,67.45439085,70.4814216,-3.027030755,-4.487522186,0.003571983
30,Bleeding Risk,0.83,0.85,91.5,84.7,88,0.71,0.95,0.72,0.859585877,0.002632049,0.703786274,0.619740667,0.75098211,0.715118142,71.21866388,78.55535776,-7.336693874,-10.30164493,0.002066642
31,Bleeding Risk,0.89,0.73,84.1,80.9,82.5,0.74,0.19,0.83,0.927716766,0.002138648,0.664727519,0.616939788,0.762073713,0.726508433,68.56685038,73.47297861,-4.906128228,-7.155248054,0.002731399
32,Bleeding Risk,0.81,0.69,86,74.5,79.8,0.34,0.11,0.78,0.89359392,0.001963932,0.707929116,0.684606724,0.830375228,0.708496398,74.12763373,81.90784011,-7.780206383,-10.49568965,0.00364708
18,Bleeding Risk,0.88,0.68,90.5,75.7,82.4,0.64,0.16,0.66,0.902457546,0.001757468,0.720075623,0.695796517,0.827092205,0.793013754,68.48339218,74.70522069,-6.221828512,-9.085164029,0.004741068
30,Ischemic Event,0.83,0.76,92.6,79.8,85.7,0.58,0.96,0.77,0.850018346,0.002443021,0.690244978,0.614703728,0.800097329,0.769995207,70.71131663,76.45611072,-5.744794085,-8.124292345,0.001208382
4,Ischemic Event,0.84,0.66,92.8,76.9,84.1,0.8,0.88,0.65,0.877978732,0.004957868,0.671110407,0.632898075,0.767402087,0.787406383,66.81668893,72.57421226,-5.757523337,-8.616894116,0.004441793
18,Bleeding Risk,0.87,0.67,86.4,71.1,78,0.83,0.66,0.9,0.932075356,0.002348841,0.667726606,0.62131105,0.841266194,0.768831237,65.90537251,70.17637891,-4.271006399,-6.480513252,0.004549665
4,Ischemic Event,0.87,0.73,88.8,85.9,87.3,0.48,0.75,0.76,0.867148417,0.004554001,0.663705993,0.666607061,0.802474298,0.718344661,69.6342807,74.77558516,-5.141304457,-7.383295131,0.004035164
12,Bleeding Risk,0.81,0.71,83.4,78.7,81,0.83,0.87,0.89,0.923765339,0.003792217,0.707351434,0.603946092,0.774171679,0.785026308,73.83237427,79.0219377,-5.189563439,-7.028845396,0.001556891
14,Bleeding Risk,0.85,0.72,91.5,72.1,80.6,0.06,0.97,0.87,0.905317265,0.003969585,0.723452288,0.619403621,0.827461363,0.795153286,74.0022779,80.27121335,-6.268935447,-8.471273621,0.002380273
11,Ischemic Event,0.79,0.67,85.7,73.6,79.2,0.8,0.07,0.87,0.903303068,0.002551789,0.679015084,0.601104261,0.84765867,0.780672503,72.43699696,79.8920921,-7.455095142,-10.29183353,0.002063693
31,Ischemic Event,0.9,0.65,82.3,74.4,78.2,0.78,0.8,0.88,0.915054738,0.001087832,0.713110282,0.617706242,0.823487607,0.736347287,70.77765488,74.19684374,-3.41918886,-4.830887468,0.003477561
33,Bleeding Risk,0.91,0.77,80,72.5,76.1,0.16,0.51,0.92,0.866386633,0.004262504,0.748518415,0.685051793,0.773405255,0.783943598,65.99048252,70.91890164,-4.928419111,-7.468378655,0.002125256
11,Bleeding Risk,0.85,0.84,89.4,79.6,84.2,0.2,0.16,0.84,0.898923488,0.004264913,0.746789566,0.636166482,0.781445788,0.746743996,72.25069409,80.24421591,-7.993521819,-11.06359173,0.003075497
6,Ischemic Event,0.89,0.78,85,83.9,84.4,0.37,0.55,0.7,0.883668779,0.002153893,0.718060906,0.677479144,0.8082719,0.708962955,67.21797421,73.06980476,-5.851830546,-8.705752612,0.002966806
4,Bleeding Risk,0.89,0.65,82.6,76.2,79.3,0.34,0.12,0.8,0.858731209,0.004852977,0.663863763,0.634643812,0.839347118,0.784439419,73.35314697,80.328636,-6.975489029,-9.50946117,0.001086185
10,Bleeding Risk,0.87,0.85,83.7,71.5,77.1,0.56,0.23,0.68,0.896347526,0.002352592,0.670958901,0.603146328,0.76390262,0.781308499,70.19857672,73.76635822,-3.567781506,-5.082412881,0.003174405
19,Ischemic Event,0.83,0.84,81.1,79.4,80.2,0.58,0.13,0.79,0.916615295,0.00302085,0.745767202,0.674901828,0.822089689,0.744587649,66.73810207,72.07583759,-5.337735519,-7.998033138,0.001720808
22,Ischemic Event,0.87,0.82,83.6,83.6,83.6,0.81,0.61,0.82,0.945746917,0.00454354,0.713612728,0.693952813,0.761068254,0.751426686,70.38610137,74.18492671,-3.798825342,-5.397124244,0.004095556
15,Ischemic Event,0.8,0.72,82.9,85.5,84.2,0.12,0.07,0.82,0.910951263,0.001060019,0.698099621,0.603581347,0.838985241,0.728414998,70.11001521,73.22027602,-3.110260812,-4.436257505,0.004023913
23,Ischemic Event,0.8,0.79,85,85,85,0.98,0.09,0.78,0.903061824,0.002653702,0.727612655,0.688760177,0.786911058,0.724090176,67.42413197,73.69063024,-6.266498266,-9.294147484,0.004948236
14,Bleeding Risk,0.88,0.67,87.5,71.7,78.8,0.96,0.02,0.86,0.878821299,0.002818028,0.666250675,0.634558858,0.767628574,0.728786289,70.851335,75.81966812,-4.968333112,-7.012335211,0.003951932
6,Bleeding Risk,0.9,0.82,87.7,79.3,83.3,0.04,0.09,0.66,0.868042863,0.002334567,0.742866883,0.656396538,0.797887082,0.707466453,68.75022736,73.71043471,-4.96020735,-7.214823194,0.001798265
37,Bleeding Risk,0.82,0.83,87.6,74.3,80.4,0.54,0.48,0.7,0.862044709,0.002515921,0.695870804,0.684755076,0.78677503,0.777808413,65.72703418,72.89787733,-7.170843152,-10.91003609,0.003452342
3,Ischemic Event,0.81,0.7,83.3,72.6,77.6,0.55,0.37,0.75,0.86587812,0.001229086,0.697702165,0.640323044,0.753500355,0.754589823,70.97177393,74.29267559,-3.320901652,-4.679186482,0.001545427
11,Ischemic Event,0.85,0.76,87.7,74.2,80.4,0.94,0.35,0.69,0.913501039,0.001739557,0.704109074,0.617218951,0.810762553,0.798999778,72.95962064,79.02654159,-6.066920955,-8.315450247,0.001644455
19,Bleeding Risk,0.9,0.76,89.5,74.7,81.4,0.71,0.43,0.84,0.899659749,0.00184607,0.650873784,0.639177007,0.843056638,0.727406667,66.39540799,73.27306416,-6.877656175,-10.3586323,0.001122614
24,Ischemic Event,0.8,0.79,92.2,73.9,82,0.05,0.93,0.92,0.906561726,0.001953976,0.71095785,0.659617581,0.841280875,0.753430206,67.81328446,74.91232443,-7.099039969,-10.46850927,0.00467109
10,Ischemic Event,0.83,0.81,85.2,84.3,84.7,0.29,0.85,0.78,0.893836568,0.004697083,0.700724127,0.607483477,0.846984321,0.725808493,68.94557323,73.76091853,-4.815345306,-6.984270462,0.002519274
31,Ischemic Event,0.91,0.83,81.4,71.7,76.2,0.39,0.61,0.69,0.922657191,0.001674024,0.666404872,0.624395289,0.825029141,0.756951536,71.38357015,75.38200295,-3.998432804,-5.601334866,0.003920642
23,Ischemic Event,0.86,0.71,81.9,81.9,81.9,0.8,0.22,0.89,0.868611416,0.002290869,0.68006912,0.638222509,0.77953491,0.749235872,71.61413065,78.5594057,-6.945275054,-9.698190834,0.001197502
9,Ischemic Event,0.79,0.78,85.2,76.4,80.6,0.86,0.92,0.73,0.942768638,0.001384823,0.734381152,0.630923303,0.816423696,0.764616438,72.63885657,77.90881493,-5.269958364,-7.255012831,0.003284324
12,Bleeding Risk,0.81,0.66,86.4,82.4,84.4,0.28,0.04,0.82,0.947507115,0.001828634,0.681591729,0.651195349,0.794317455,0.791499028,74.75603163,80.0873567,-5.33132507,-7.131631995,0.001680911
6,Bleeding Risk,0.82,0.79,84.7,78.8,81.6,0.84,0.75,0.9,0.893840205,0.004687415,0.675620899,0.651553333,0.84410974,0.707183333,66.07759664,72.30377949,-6.226182856,-9.422532255,0.00124572
11,Bleeding Risk,0.9,0.75,87.1,77.9,82.2,0.63,0.01,0.8,0.922730773,0.004665039,0.735299663,0.60033867,0.841445223,0.79235401,66.23489669,73.52187841,-7.286981718,-11.0017258,0.003781546
7,Bleeding Risk,0.78,0.71,92.6,71.2,80.5,0.24,0.06,0.65,0.89057571,0.004731989,0.715218598,0.654036011,0.777781016,0.743713802,68.35443893,73.07696679,-4.72252786,-6.908882487,0.004401589
8,Bleeding Risk,0.88,0.69,82.4,79.6,81,0.73,0.13,0.88,0.912416517,0.004594636,0.717758394,0.699608,0.808292746,0.765464245,65.6237668,73.28561972,-7.661852924,-11.67542386,0.002450502
31,Bleeding Risk,0.89,0.66,82.8,81.2,82,0.62,0.03,0.93,0.896959104,0.003122989,0.723133255,0.689058966,0.788847762,0.752323032,74.86014308,79.24335782,-4.383214746,-5.855204873,0.0010623
1,Bleeding Risk,0.86,0.81,92,78.2,84.5,0.86,0.5,0.82,0.878295189,0.001716116,0.697745397,0.616200038,0.81751634,0.703917409,72.1418913,75.37465612,-3.232764817,-4.481120136,0.00477297
10,Bleeding Risk,0.8,0.78,92.7,76.1,83.6,0.53,0.47,0.75,0.886158967,0.002505353,0.653561541,0.61947462,0.759714578,0.752273451,67.69438669,71.34541798,-3.651031291,-5.393403308,0.004800138
37,Ischemic Event,0.85,0.72,87.7,78.2,82.7,0.58,0.42,0.84,0.938038804,0.001769032,0.716273981,0.690357626,0.806631785,0.731694004,67.11469753,70.40012443,-3.285426906,-4.895242067,0.004679097
10,Bleeding Risk,0.88,0.67,83.4,83.4,83.4,0.8,0.4,0.89,0.896254102,0.003499559,0.715995603,0.605308189,0.840901861,0.739141723,74.10912466,78.29615409,-4.187029439,-5.649816347,0.004639221
5,Ischemic Event,0.81,0.76,80.3,73.7,76.9,0.42,0.04,0.83,0.895237326,0.004607989,0.704572435,0.628583022,0.837537122,0.716198223,71.99729101,78.03157703,-6.034286021,-8.381268151,0.003598128
19,Bleeding Risk,0.8,0.8,86.6,84.7,85.6,0.38,0.09,0.69,0.913943062,0.004015796,0.736485226,0.611776879,0.806736829,0.71809909,68.37178709,72.72805114,-4.356264051,-6.371435114,0.002226104
3,Ischemic Event,0.83,0.8,81.1,83.9,82.5,0.43,0.92,0.72,0.916591291,0.002027549,0.685664745,0.669518906,0.824736483,0.776817025,68.81310966,75.87421848,-7.061108822,-10.26128431,0.002417648
20,Ischemic Event,0.86,0.69,79.7,77.2,78.4,0.52,0.22,0.75,0.893043458,0.003868729,0.655165439,0.625552286,0.755722804,0.743630814,70.78676052,77.93146374,-7.144703218,-10.09327615,0.002329512
10,Ischemic Event,0.88,0.76,90.8,84.6,87.6,0.26,0.2,0.79,0.874980209,0.004318278,0.728545546,0.659141323,0.837038643,0.710136087,66.56469582,71.77047193,-5.205776102,-7.820626291,0.003669126
35,Bleeding Risk,0.88,0.78,84.4,71.8,77.6,0.37,0.53,0.85,0.937914259,0.001757231,0.660318454,0.620526215,0.803666286,0.730601809,69.2575411,72.76150787,-3.503966777,-5.059328878,0.003223147
4,Ischemic Event,0.85,0.74,80.6,81.4,81,0.04,0.5,0.86,0.854121048,0.00133783,0.734929513,0.601082496,0.787475795,0.758851786,73.11239576,76.90399732,-3.791601568,-5.185990049,0.00318789
33,Bleeding Risk,0.84,0.75,79.6,77.1,78.3,0.39,0.77,0.78,0.856859735,0.001764737,0.733629989,0.692241058,0.755437475,0.736107751,70.19950901,77.02913491,-6.829625901,-9.728879869,0.001642172
20,Ischemic Event,0.84,0.67,91.3,73,81.1,0.35,0.75,0.8,0.934417731,0.001730376,0.656496629,0.631906989,0.822473883,0.732924036,72.73875455,78.21262167,-5.473867115,-7.525379214,0.004931374
1,Bleeding Risk,0.81,0.82,87.7,84.9,86.3,0.65,0.77,0.82,0.922611168,0.002339026,0.723185525,0.647556233,0.809587719,0.761548926,68.28462261,72.82743335,-4.542810738,-6.652758065,0.003149599
12,Bleeding Risk,0.84,0.73,81.1,83.2,82.1,0.12,0.59,0.91,0.917787378,0.002376955,0.71011553,0.689844105,0.769857652,0.770824138,69.06330829,73.20373575,-4.140427455,-5.99511891,0.003535353
0,Ischemic Event,0.88,0.69,89.8,83.9,86.7,0.15,0.72,0.67,0.902776646,0.004560188,0.669946066,0.662924086,0.835637401,0.710526879,73.6132837,77.8885052,-4.275221495,-5.807676658,0.004094631
16,Ischemic Event,0.89,0.71,84,77.3,80.5,0.9,0.67,0.89,0.941862117,0.003614015,0.66090695,0.680522332,0.834874035,0.762575267,67.85016893,73.21041079,-5.36024186,-7.900115717,0.004786455
12,Bleeding Risk,0.86,0.77,81.7,85.3,83.5,0.82,0.26,0.71,0.948042467,0.003035663,0.692383209,0.683454838,0.803102565,0.768181388,70.25550762,77.28376534,-7.028257716,-10.00385301,0.002237219
37,Bleeding Risk,0.81,0.75,89.8,84,86.8,0.46,0.77,0.8,0.868077965,0.001161516,0.662348833,0.692278234,0.82985388,0.716997592,71.07184984,76.4040488,-5.332198956,-7.502547026,0.002197458
3,Bleeding Risk,0.89,0.67,81.1,79.3,80.2,0.05,0.21,0.84,0.859209667,0.003899066,0.739061438,0.672433234,0.776356718,0.782893543,74.90830758,78.64613113,-3.737823543,-4.989865161,0.003273282
12,Bleeding Risk,0.89,0.77,86.3,76,80.8,0.29,0.91,0.69,0.889820853,0.001991733,0.730990674,0.697400293,0.775147242,0.775990324,65.78446171,69.78747357,-4.00301186,-6.085041598,0.00188763
23,Ischemic Event,0.87,0.71,87.6,72.5,79.3,0.4,0.68,0.77,0.93510789,0.003767918,0.694005578,0.660490945,0.817468259,0.769952487,66.95271149,71.63077947,-4.678067982,-6.987122519,0.002675515
15,Ischemic Event,0.84,0.83,92.2,73.2,81.6,0.65,0.02,0.91,0.860925734,0.001305982,0.721685188,0.697171346,0.782172147,0.775751663,72.65368786,79.24948682,-6.595798957,-9.078409027,0.00489623
19,Bleeding Risk,0.92,0.67,79.8,77,78.4,0.01,0.52,0.76,0.88203039,0.004359517,0.700574844,0.649701173,0.836345597,0.725277977,69.56008918,75.33167443,-5.77158525,-8.297265454,0.002237149
6,Ischemic Event,0.91,0.77,85.5,81.5,83.5,0.93,0.71,0.79,0.889952522,0.004904057,0.741073203,0.648339442,0.775501632,0.751372953,66.93159519,70.85564774,-3.924052552,-5.862780561,0.001120352
7,Bleeding Risk,0.83,0.8,82,85.2,83.6,0.72,0.92,0.78,0.873382584,0.003897565,0.713243874,0.693617028,0.792057392,0.708494183,69.53076171,75.4475353,-5.916773591,-8.509576834,0.003554468
34,Ischemic Event,0.85,0.69,85.1,77.2,81,0.08,0.98,0.87,0.90036485,0.00175754,0.688389851,0.63971061,0.795095226,0.738336621,69.96567192,74.62694636,-4.661274438,-6.662230648,0.003493143
14,Ischemic Event,0.83,0.83,89.9,75.1,81.8,0.15,0.25,0.85,0.850326268,0.002465595,0.65295937,0.60313492,0.797857077,0.7302143,73.34453784,78.9971654,-5.652627554,-7.706950947,0.002778287
3,Ischemic Event,0.8,0.67,82.8,84.2,83.5,0.72,0.31,0.72,0.873354115,0.001715264,0.703277053,0.676995488,0.842522382,0.723279394,72.70280569,77.46993712,-4.76713143,-6.557011638,0.002422111
21,Ischemic Event,0.92,0.67,83.2,78.8,80.9,0.18,0.68,0.92,0.927051227,0.003068827,0.660099292,0.635144674,0.762245884,0.735975583,72.82954427,77.17777553,-4.348231264,-5.97042218,0.00403604
21,Ischemic Event,0.85,0.75,81.9,76.7,79.2,0.28,0.65,0.66,0.861466435,0.004184403,0.678622579,0.682436386,0.776717043,0.723414932,66.49093164,71.35190514,-4.860973498,-7.310731521,0.001247091
3,Ischemic Event,0.85,0.68,84.8,77.5,81,0.94,0.31,0.66,0.946704675,0.002098019,0.700937578,0.634567567,0.788450797,0.714172446,70.08707454,75.84892752,-5.761852979,-8.220992268,0.002508132
6,Ischemic Event,0.8,0.74,85.9,78.7,82.1,0.08,0.66,0.89,0.866417694,0.004116558,0.748496044,0.646059815,0.787544479,0.790471027,73.01595467,79.86652542,-6.850570757,-9.382292937,0.002413965
37,Bleeding Risk,0.91,0.75,88.9,76.6,82.3,0.55,0.66,0.73,0.854451411,0.004496425,0.747603365,0.687078964,0.79052669,0.795076734,70.99559574,74.57711927,-3.581523531,-5.044712272,0.003487475
34,Ischemic Event,0.8,0.7,87.7,73.2,79.8,0.56,0.22,0.75,0.868095228,0.001865474,0.730285009,0.695444282,0.839843472,0.790287764,68.16636529,75.8144967,-7.648131416,-11.21980229,0.003206558
37,Ischemic Event,0.89,0.68,79.1,82.7,80.9,0.73,0.39,0.75,0.912371237,0.001797874,0.730015623,0.630322107,0.83190697,0.797700673,68.62908458,76.07374112,-7.444656539,-10.84766988,0.002652407
18,Bleeding Risk,0.86,0.83,80.2,83.2,81.7,0.01,0.51,0.72,0.948639936,0.003858738,0.695215597,0.63389319,0.831173658,0.75589256,65.69468606,71.64080617,-5.946120114,-9.051143206,0.002583477
12,Ischemic Event,0.89,0.74,86.7,85.7,86.2,0.99,0.68,0.67,0.92364664,0.004438687,0.678798338,0.631917363,0.764103567,0.718542367,72.48993384,77.3103673,-4.820433457,-6.649797016,0.002396554
35,Ischemic Event,0.83,0.8,81.9,83.3,82.6,0.67,0.35,0.71,0.943634005,0.001489392,0.733132299,0.609255897,0.769131702,0.730499517,70.38350594,74.98714214,-4.603636195,-6.540788404,0.002096972
12,Ischemic Event,0.86,0.75,81.3,77.1,79.1,0.42,0.04,0.92,0.890281364,0.003469942,0.714537635,0.670941699,0.820596811,0.796732701,68.46427623,74.66931096,-6.205034724,-9.063171431,0.00358794
6,Ischemic Event,0.88,0.79,90.7,72.1,80.3,0.24,0.75,0.74,0.87237042,0.001076094,0.681390301,0.611328435,0.777209256,0.741032254,65.99171772,72.891022,-6.899304281,-10.4548033,0.001752897
35,Ischemic Event,0.87,0.68,81.3,74.9,78,0.06,0.33,0.75,0.899010507,0.001481621,0.661473696,0.634983815,0.846920637,0.739097749,73.30476833,79.60665121,-6.301882884,-8.596825319,0.004959721
23,Bleeding Risk,0.9,0.79,81.4,79.9,80.6,0.05,0.15,0.8,0.870426045,0.004971197,0.66373525,0.641421159,0.841735415,0.797075277,66.21263345,70.25200778,-4.039374331,-6.100609689,0.003804932
7,Bleeding Risk,0.8,0.7,83.8,71.7,77.3,0.34,0.08,0.89,0.883575381,0.004783893,0.677933847,0.606383782,0.758730885,0.741543346,69.35850388,76.12892901,-6.770425135,-9.761492472,0.001922626
5,Bleeding Risk,0.9,0.76,87,80.9,83.8,0.41,0.17,0.68,0.887084077,0.001599032,0.667720419,0.683585504,0.800361708,0.777165949,70.70925406,77.48424687,-6.774992809,-9.581479679,0.001596741
